time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,currency_pair
1562544000,36.64,33.11,33.14,1904525.97,63744765.17,33.47,multiply,BTC,BNB/USD
1562630400,34.68,32.47,33.47,1613387.26,52472916.27,32.52,multiply,BTC,BNB/USD
1562716800,32.24,29.28,32.52,2196526.57,68619331.55,31.24,multiply,BTC,BNB/USD
1562803200,30.93,28.05,31.24,1984699.28,58397897.36,29.42,multiply,BTC,BNB/USD
1562889600,34.07,30.05,29.42,3426211.58,109660235.12,32.01,multiply,BTC,BNB/USD
1562976000,31.82,30.73,32.01,2625225.17,82637354.81,31.48,multiply,BTC,BNB/USD
1563062400,28.77,27.9,31.48,3097613.44,88664135.76,28.62,multiply,BTC,BNB/USD
1563148800,30.53,27.91,28.62,3908645.79,111622654.32,28.56,multiply,BTC,BNB/USD
1563235200,25.62,24.51,28.56,5328344.52,133311094.12,25.02,multiply,BTC,BNB/USD
1563321600,28.08,25.36,25.02,5408732.32,149779720.95,27.69,multiply,BTC,BNB/USD
1563408000,32.77,28.9,27.69,6707517.64,194304893.94,28.97,multiply,BTC,BNB/USD
1563494400,29.89,28.64,28.97,5450233.16,158558075.61,29.09,multiply,BTC,BNB/USD
1563580800,31.71,29.65,29.09,3504332.95,109230197.31,31.17,multiply,BTC,BNB/USD
1563667200,31.06,29.92,31.17,2631003.72,80051457.33,30.43,multiply,BTC,BNB/USD
1563753600,32.01,29.45,30.43,2825852.87,87100477.28,30.82,multiply,BTC,BNB/USD
1563840000,29.5,28.76,30.82,2635363.57,77544234.02,29.42,multiply,BTC,BNB/USD
1563926400,29.23,28.14,29.42,2248929.06,64963567.49,28.89,multiply,BTC,BNB/USD
1564012800,29.24,28.6,28.89,1944095.94,56196246.72,28.91,multiply,BTC,BNB/USD
1564099200,29.09,28.59,28.91,2895243.98,83907197.08,28.98,multiply,BTC,BNB/USD
1564185600,27.9,27.21,28.98,1535994.76,42525816.22,27.69,multiply,BTC,BNB/USD
1564272000,27.89,27.5,27.69,1313801.12,36428970.95,27.73,multiply,BTC,BNB/USD
1564358400,27.66,26.91,27.73,1171113.38,31586286.83,26.97,multiply,BTC,BNB/USD
1564444800,27.25,26.62,26.97,1211121.54,32702453.46,27.0,multiply,BTC,BNB/USD
1564531200,28.89,27.67,27.0,1216078.58,33765170.88,27.77,multiply,BTC,BNB/USD
1564617600,30.08,28.38,27.77,2042435.04,58893856.0,28.84,multiply,BTC,BNB/USD
1564704000,29.17,27.65,28.84,1400270.46,39364967.9,28.11,multiply,BTC,BNB/USD
1564790400,28.99,27.32,28.11,1196038.21,33182323.44,27.74,multiply,BTC,BNB/USD
1564876800,28.48,27.28,27.74,1143778.66,31443837.19,27.49,multiply,BTC,BNB/USD
1564963200,29.58,27.54,27.49,1754067.94,49025218.96,27.95,multiply,BTC,BNB/USD
1565049600,27.98,26.05,27.95,1459034.43,40271261.17,27.6,multiply,BTC,BNB/USD
1565136000,30.52,28.0,27.6,2333757.86,69219938.56,29.66,multiply,BTC,BNB/USD
1565222400,32.15,29.37,29.66,3006844.5,93715112.73,31.17,multiply,BTC,BNB/USD
1565308800,31.41,29.63,31.17,1445626.72,43053188.18,29.78,multiply,BTC,BNB/USD
1565395200,29.62,27.87,29.78,1672910.3,49537873.48,29.61,multiply,BTC,BNB/USD
1565481600,30.93,29.95,29.61,1823784.91,55164000.54,30.25,multiply,BTC,BNB/USD
1565568000,30.42,29.76,30.25,1797077.56,54229756.29,30.18,multiply,BTC,BNB/USD
1565654400,29.47,28.75,30.18,1923522.89,56505685.4,29.38,multiply,BTC,BNB/USD
1565740800,27.56,26.53,29.38,1614498.7,43341762.72,26.85,multiply,BTC,BNB/USD
1565827200,28.56,25.78,26.85,1687818.79,47446791.78,28.11,multiply,BTC,BNB/USD
1565913600,28.55,27.34,28.11,1395243.5,38451158.16,27.56,multiply,BTC,BNB/USD
1566000000,27.58,27.12,27.56,1635699.74,44938193.98,27.47,multiply,BTC,BNB/USD
1566086400,27.95,27.28,27.47,1738454.54,48577344.02,27.94,multiply,BTC,BNB/USD
1566172800,29.98,28.83,27.94,1498758.69,43215961.04,28.83,multiply,BTC,BNB/USD
1566259200,28.61,27.96,28.83,1222163.8,34317591.15,28.08,multiply,BTC,BNB/USD
1566345600,27.18,26.23,28.08,1401224.94,37720761.26,26.92,multiply,BTC,BNB/USD
1566432000,27.27,26.8,26.92,1429600.02,38538822.07,26.96,multiply,BTC,BNB/USD
1566518400,27.93,26.98,26.96,1157524.73,31270787.03,27.02,multiply,BTC,BNB/USD
1566604800,26.75,26.19,27.02,1149781.24,30296254.74,26.35,multiply,BTC,BNB/USD
1566691200,26.4,25.86,26.35,1054093.86,27516977.39,26.1,multiply,BTC,BNB/USD
1566777600,27.27,25.91,26.1,1876845.06,48964031.94,26.09,multiply,BTC,BNB/USD
1566864000,25.76,24.72,26.09,1263315.15,32329885.9,25.59,multiply,BTC,BNB/USD
1566950400,25.01,23.35,25.59,1454130.23,33974241.24,23.36,multiply,BTC,BNB/USD
1567036800,22.81,21.57,23.36,1189839.82,25910554.15,21.78,multiply,BTC,BNB/USD
1567123200,22.56,21.89,21.78,1191483.65,26398672.3,22.16,multiply,BTC,BNB/USD
1567209600,22.35,21.1,22.16,1213204.89,25653356.17,21.15,multiply,BTC,BNB/USD
1567296000,22.03,21.39,21.15,1132349.6,24367820.38,21.52,multiply,BTC,BNB/USD
1567382400,23.8,22.41,21.52,1533749.07,35002205.17,22.82,multiply,BTC,BNB/USD
1567468800,23.52,22.32,22.82,1167496.64,26149252.1,22.4,multiply,BTC,BNB/USD
1567555200,22.62,21.52,22.4,1058185.81,22984674.51,21.72,multiply,BTC,BNB/USD
1567641600,23.62,21.36,21.72,2014039.15,45540032.8,22.61,multiply,BTC,BNB/USD
1567728000,22.48,21.39,22.61,1717839.47,37847916.2,22.03,multiply,BTC,BNB/USD
1567814400,22.87,22.21,22.03,1561207.54,35118992.42,22.49,multiply,BTC,BNB/USD
1567900800,22.57,22.24,22.49,1248720.24,28042505.93,22.46,multiply,BTC,BNB/USD
1567987200,22.43,21.98,22.46,980137.54,21706172.38,22.15,multiply,BTC,BNB/USD
1568073600,21.87,21.63,22.15,987272.69,21508610.57,21.79,multiply,BTC,BNB/USD
1568160000,21.92,20.59,21.79,957820.54,19861960.95,20.74,multiply,BTC,BNB/USD
1568246400,21.48,20.42,20.74,1469345.96,30616852.99,20.84,multiply,BTC,BNB/USD
1568332800,21.24,20.61,20.84,1371921.93,28588013.98,20.84,multiply,BTC,BNB/USD
1568419200,21.09,20.79,20.84,1266099.45,26602003.03,21.01,multiply,BTC,BNB/USD
1568505600,21.0,20.32,21.01,996764.82,20261201.04,20.33,multiply,BTC,BNB/USD
1568592000,20.71,20.12,20.33,894868.71,18144817.44,20.28,multiply,BTC,BNB/USD
1568678400,21.39,20.06,20.28,1607365.03,33769384.59,21.01,multiply,BTC,BNB/USD
1568764800,23.22,20.83,21.01,2991470.34,66370730.97,22.19,multiply,BTC,BNB/USD
1568851200,22.69,21.22,22.19,2141317.12,46275415.55,21.61,multiply,BTC,BNB/USD
1568937600,21.59,20.93,21.61,1819046.67,38725660.84,21.29,multiply,BTC,BNB/USD
1569024000,21.23,20.8,21.29,1802148.22,37783136.06,20.97,multiply,BTC,BNB/USD
1569110400,21.08,20.13,20.97,1270165.02,25892449.05,20.39,multiply,BTC,BNB/USD
1569196800,19.7,19.2,20.39,1028647.43,19854899.82,19.3,multiply,BTC,BNB/USD
1569283200,17.15,15.74,19.3,1757438.62,27939173.85,15.9,multiply,BTC,BNB/USD
1569369600,16.23,15.26,15.9,1581205.21,25403859.43,16.07,multiply,BTC,BNB/USD
1569456000,15.71,14.97,16.07,1355470.33,20653987.46,15.24,multiply,BTC,BNB/USD
1569542400,15.84,15.33,15.24,1194118.05,18744552.31,15.7,multiply,BTC,BNB/USD
1569628800,15.95,15.65,15.7,1149919.31,18128175.55,15.76,multiply,BTC,BNB/USD
1569715200,15.56,15.11,15.76,970863.29,14799200.58,15.24,multiply,BTC,BNB/USD
1569801600,15.92,15.67,15.24,1012498.76,16079416.06,15.88,multiply,BTC,BNB/USD
1569888000,16.0,15.77,15.88,974884.97,15471985.85,15.87,multiply,BTC,BNB/USD
1569974400,16.04,15.87,15.87,932520.63,14844528.69,15.92,multiply,BTC,BNB/USD
1570060800,15.76,15.57,15.92,851019.75,13347787.44,15.68,multiply,BTC,BNB/USD
1570147200,15.83,15.45,15.68,829452.92,12994474.79,15.67,multiply,BTC,BNB/USD
1570233600,15.81,15.6,15.67,819626.32,12921174.46,15.76,multiply,BTC,BNB/USD
1570320000,15.23,14.99,15.76,784451.07,11826134.84,15.08,multiply,BTC,BNB/USD
1570406400,16.13,15.68,15.08,1067548.24,17145401.26,16.06,multiply,BTC,BNB/USD
1570492800,16.11,15.83,16.06,876391.19,14049856.24,16.03,multiply,BTC,BNB/USD
1570579200,18.57,16.77,16.03,2383185.0,42391716.33,17.79,multiply,BTC,BNB/USD
1570665600,18.04,17.32,17.79,1576415.58,27767570.34,17.61,multiply,BTC,BNB/USD
1570752000,16.99,16.46,17.61,1205013.42,20000198.49,16.6,multiply,BTC,BNB/USD
1570838400,18.13,17.35,17.35,109777.69,1933827.19,17.43,direct,,BNB/USD
1570924800,18.48,17.12,17.22,2044614.09,37386041.31,18.29,multiply,BTC,BNB/USD
1571011200,18.83,18.0,18.29,1573598.42,29100038.4,18.49,multiply,BTC,BNB/USD
1571097600,18.82,17.85,18.49,2004431.23,37271731.25,18.59,multiply,BTC,BNB/USD
1571184000,18.35,17.48,18.59,1620807.53,28837319.73,17.79,multiply,BTC,BNB/USD
1571270400,18.83,17.83,17.79,1714274.42,31798497.41,18.55,multiply,BTC,BNB/USD
1571356800,18.5,17.98,18.55,1333121.78,24360460.95,18.27,multiply,BTC,BNB/USD
1571443200,18.35,18.03,18.27,1686840.57,30814505.74,18.27,multiply,BTC,BNB/USD
1571529600,18.97,18.29,18.27,1479759.25,27446671.12,18.55,multiply,BTC,BNB/USD
1571616000,18.49,18.01,18.55,1176728.02,21530276.34,18.3,multiply,BTC,BNB/USD
1571702400,18.32,17.76,18.3,1524117.89,27785096.65,18.23,multiply,BTC,BNB/USD
1571788800,17.0,16.45,18.23,1207254.54,20190428.48,16.72,multiply,BTC,BNB/USD
1571875200,17.08,16.5,16.72,1530407.3,26009438.27,17.0,multiply,BTC,BNB/USD
1571961600,20.4,18.54,17.0,2196350.14,40946259.15,18.64,multiply,BTC,BNB/USD
1572048000,19.93,17.44,18.64,1691154.19,32130960.51,19.0,multiply,BTC,BNB/USD
1572134400,20.06,18.7,19.0,1702301.52,32922451.82,19.34,multiply,BTC,BNB/USD
1572220800,20.18,18.27,19.34,1917837.37,38274099.58,19.96,multiply,BTC,BNB/USD
1572307200,21.16,20.25,19.96,1560066.98,32433829.08,20.79,multiply,BTC,BNB/USD
1572393600,20.29,19.42,20.79,1254104.6,25184920.3,20.08,multiply,BTC,BNB/USD
1572480000,20.2,19.57,20.08,1308514.87,26086449.13,19.94,multiply,BTC,BNB/USD
1572566400,20.45,19.02,19.16,303855.34,5857490.91,19.17,direct,,BNB/USD
1572652800,20.47,19.17,19.17,286374.46,5766145.41,20.31,direct,,BNB/USD
1572739200,20.47,19.91,20.31,262553.36,5351637.01,20.39,direct,,BNB/USD
1572825600,21.38,20.44,20.22,1352226.64,27964425.94,20.68,multiply,BTC,BNB/USD
1572912000,22.07,20.27,20.81,284986.76,5833068.23,20.31,direct,,BNB/USD
1572998400,20.47,20.29,20.31,282295.61,5753651.61,20.43,direct,,BNB/USD
1573084800,20.47,20.29,20.43,297499.32,6063614.23,20.33,direct,,BNB/USD
1573171200,19.7,19.27,20.4,1013290.18,19902237.2,19.64,multiply,BTC,BNB/USD
1573257600,20.47,20.28,20.4,276140.97,5626411.26,20.29,direct,,BNB/USD
1573344000,21.17,20.25,20.29,291867.55,5948357.45,20.32,direct,,BNB/USD
1573430400,20.48,20.26,20.32,297197.17,6057499.6,20.31,direct,,BNB/USD
1573516800,21.76,20.28,20.31,317783.18,6526101.59,20.41,direct,,BNB/USD
1573603200,21.74,19.48,20.41,343370.06,7001581.97,20.58,direct,,BNB/USD
1573689600,21.5,20.49,20.58,422065.8,8693783.65,20.54,direct,,BNB/USD
1573776000,20.84,20.05,20.54,342097.93,7048257.39,20.27,direct,,BNB/USD
1573862400,20.84,19.02,20.27,425063.45,8246466.43,19.32,direct,,BNB/USD
1573948800,21.48,19.21,19.32,413118.21,8021270.21,19.69,direct,,BNB/USD
1574035200,21.75,18.02,19.69,445330.63,8955706.99,18.14,direct,,BNB/USD
1574121600,20.72,17.67,18.14,497732.21,9034925.84,17.96,direct,,BNB/USD
1574208000,19.61,16.69,17.96,604618.0,10834981.98,17.68,direct,,BNB/USD
1574294400,53.21,16.83,17.68,606861.92,10618669.55,16.92,direct,,BNB/USD
1574380800,16.51,15.31,16.79,1739079.39,26986688.94,15.52,multiply,BTC,BNB/USD
1574467200,18.17,16.52,16.91,647912.19,10931889.29,16.9,direct,,BNB/USD
1574553600,16.98,15.08,16.9,563176.19,9496576.77,16.76,direct,,BNB/USD
1574640000,15.7,15.15,15.07,1442733.39,21956535.82,15.22,multiply,BTC,BNB/USD
1574726400,18.23,16.76,16.8,569011.31,9595208.38,16.82,direct,,BNB/USD
1574812800,16.95,15.3,16.82,598486.58,9687238.74,15.44,direct,,BNB/USD
1574899200,15.9,15.3,15.44,612925.92,9588517.39,15.58,direct,,BNB/USD
1574985600,17.79,15.3,15.58,947558.56,14800008.81,15.58,direct,,BNB/USD
1575072000,15.9,15.07,15.58,1117571.65,17429722.28,15.6,direct,,BNB/USD
1575158400,15.89,15.01,15.6,1066652.86,16634223.6,15.73,direct,,BNB/USD
1575244800,15.9,15.31,15.73,1044181.09,16288720.44,15.51,direct,,BNB/USD
1575331200,15.9,15.3,15.51,1105193.57,17244469.95,15.49,direct,,BNB/USD
1575417600,15.89,15.39,15.49,1094791.13,17083939.47,15.43,direct,,BNB/USD
1575504000,15.9,15.3,15.43,1087819.67,16986770.02,15.64,direct,,BNB/USD
1575590400,16.04,15.29,15.64,1107155.2,17471931.57,15.86,direct,,BNB/USD
1575676800,15.96,15.8,15.86,1061993.85,16867085.81,15.89,direct,,BNB/USD
1575763200,17.49,15.6,15.89,898435.9,14262920.85,15.85,direct,,BNB/USD
1575849600,17.19,15.79,15.85,1062229.26,16868400.19,15.94,direct,,BNB/USD
1575936000,15.96,14.95,15.94,978802.1,15483201.74,15.83,direct,,BNB/USD
1576022400,15.85,14.99,15.83,727998.93,11289889.21,15.3,direct,,BNB/USD
1576108800,15.55,15.24,15.3,682945.66,10506681.74,15.28,direct,,BNB/USD
1576195200,15.42,15.22,15.28,702681.4,10777601.09,15.32,direct,,BNB/USD
1576281600,15.42,14.6,15.32,742037.63,11339352.14,15.32,direct,,BNB/USD
1576368000,15.39,15.13,15.32,722911.12,11041773.08,15.31,direct,,BNB/USD
1576454400,15.8,14.72,15.31,378864.52,5796390.39,15.38,direct,,BNB/USD
1576540800,12.97,12.22,13.45,820547.08,10171295.74,12.4,multiply,BTC,BNB/USD
1576627200,14.2,13.42,12.4,1073826.18,14632151.01,13.63,multiply,BTC,BNB/USD
1576713600,13.44,13.14,13.63,763759.08,10186790.54,13.34,multiply,BTC,BNB/USD
1576800000,13.6,13.29,13.34,1039342.6,14052744.02,13.52,multiply,BTC,BNB/USD
1576886400,15.59,14.64,15.27,132899.02,2042921.0,15.58,direct,,BNB/USD
1576972800,14.16,13.7,13.34,748154.63,10326237.35,13.8,multiply,BTC,BNB/USD
1577059200,13.53,13.2,13.8,577845.75,7692532.37,13.31,multiply,BTC,BNB/USD
1577145600,13.43,13.18,13.31,770585.77,10283892.91,13.35,multiply,BTC,BNB/USD
1577232000,15.64,12.05,15.42,129804.32,1931670.52,12.89,direct,,BNB/USD
1577318400,13.29,13.05,13.07,623487.95,8196364.81,13.15,multiply,BTC,BNB/USD
1577404800,13.37,13.17,13.15,643381.88,8554567.65,13.3,multiply,BTC,BNB/USD
1577491200,15.48,14.46,14.8,128824.44,1917482.59,15.39,direct,,BNB/USD
1577577600,15.49,15.11,15.39,137606.68,2112228.28,15.35,direct,,BNB/USD
1577664000,14.1,13.75,14.13,1136061.64,15714287.8,13.83,multiply,BTC,BNB/USD
1577750400,13.83,13.6,13.83,1048175.34,14359644.9,13.7,multiply,BTC,BNB/USD
1577836800,13.8,13.57,13.7,987209.61,13507451.87,13.68,multiply,BTC,BNB/USD
1577923200,13.27,12.98,13.68,785533.68,10215864.91,13.0,multiply,BTC,BNB/USD
1578009600,14.0,13.59,13.0,741920.23,10128577.76,13.65,multiply,BTC,BNB/USD
1578096000,13.88,13.63,13.65,1026594.1,14169739.59,13.8,multiply,BTC,BNB/USD
1578182400,14.11,13.72,13.8,1326214.74,18614012.34,14.04,multiply,BTC,BNB/USD
1578268800,15.21,14.74,14.04,1361615.0,20367995.24,14.96,multiply,BTC,BNB/USD
1578355200,15.74,14.97,14.96,876285.49,13178933.73,15.04,multiply,BTC,BNB/USD
1578441600,14.83,14.14,15.04,972069.82,14115907.76,14.52,multiply,BTC,BNB/USD
1578528000,14.42,14.11,14.52,1036611.51,14878126.96,14.35,multiply,BTC,BNB/USD
1578614400,15.23,14.94,14.35,1124845.88,16942406.25,15.06,multiply,BTC,BNB/USD
1578700800,14.99,14.6,15.06,1280920.31,19128935.2,14.93,multiply,BTC,BNB/USD
1578787200,15.54,15.15,14.93,1322679.96,20279477.63,15.33,multiply,BTC,BNB/USD
1578873600,15.23,14.98,15.33,1026125.27,15571943.84,15.18,multiply,BTC,BNB/USD
1578960000,16.88,16.0,15.18,1340784.4,22293880.21,16.63,multiply,BTC,BNB/USD
1579046400,18.21,16.53,16.63,1950405.84,34361483.17,17.62,multiply,BTC,BNB/USD
1579132800,17.46,16.52,17.62,1110349.97,18918317.14,17.04,multiply,BTC,BNB/USD
1579219200,18.46,17.37,17.04,1673358.85,30185243.79,18.04,multiply,BTC,BNB/USD
1579305600,18.27,17.64,18.04,1226053.85,21802821.06,17.78,multiply,BTC,BNB/USD
1579392000,17.56,16.9,17.78,1015033.24,17649169.41,17.39,multiply,BTC,BNB/USD
1579478400,17.36,16.98,17.39,1035420.15,17897576.97,17.29,multiply,BTC,BNB/USD
1579564800,18.13,17.4,17.29,1319313.66,23850378.83,18.08,multiply,BTC,BNB/USD
1579651200,18.19,17.6,18.08,1002618.25,17849163.57,17.8,multiply,BTC,BNB/USD
1579737600,17.24,16.86,17.8,822283.36,14005125.35,17.03,multiply,BTC,BNB/USD
1579824000,17.33,16.75,17.03,847229.4,14458751.47,17.07,multiply,BTC,BNB/USD
1579910400,18.8,16.41,16.51,131038.17,2197029.41,16.51,direct,,BNB/USD
1579996800,17.63,17.39,16.97,913159.17,15962036.76,17.48,multiply,BTC,BNB/USD
1580083200,18.11,17.55,17.48,729650.81,12875854.54,17.65,multiply,BTC,BNB/USD
1580169600,18.73,17.96,17.65,740178.36,13395989.4,18.1,multiply,BTC,BNB/USD
1580256000,18.27,17.76,18.1,793784.43,14182237.09,17.87,multiply,BTC,BNB/USD
1580342400,18.62,18.16,17.87,1022815.87,18969852.71,18.55,multiply,BTC,BNB/USD
1580428800,18.67,18.0,18.55,838455.53,15297935.72,18.25,multiply,BTC,BNB/USD
1580515200,18.47,18.13,18.25,741126.88,13520652.48,18.24,multiply,BTC,BNB/USD
1580601600,18.58,18.05,18.24,883365.33,16284966.84,18.44,multiply,BTC,BNB/USD
1580688000,18.5,18.14,18.44,779911.87,14380471.78,18.44,multiply,BTC,BNB/USD
1580774400,18.3,17.95,18.44,677867.69,12291777.85,18.13,multiply,BTC,BNB/USD
1580860800,19.68,18.96,18.13,1258613.93,24242522.47,19.26,multiply,BTC,BNB/USD
1580947200,20.7,19.39,19.26,1623400.43,33496597.71,20.63,multiply,BTC,BNB/USD
1581033600,22.48,20.53,20.63,1971308.87,43446434.98,22.04,multiply,BTC,BNB/USD
1581120000,22.42,21.36,22.04,1358671.33,29600079.15,21.79,multiply,BTC,BNB/USD
1581206400,24.36,22.33,21.79,1769754.29,43090329.03,24.35,multiply,BTC,BNB/USD
1581292800,25.59,23.21,24.35,2624871.76,65958088.55,25.13,multiply,BTC,BNB/USD
1581379200,26.38,24.66,25.13,1897500.0,48968929.73,25.81,multiply,BTC,BNB/USD
1581465600,26.86,25.41,25.81,1753500.57,46433313.85,26.48,multiply,BTC,BNB/USD
1581552000,26.8,24.93,26.48,1815857.25,46232633.8,25.46,multiply,BTC,BNB/USD
1581638400,26.57,25.62,25.46,1945359.67,51394347.21,26.42,multiply,BTC,BNB/USD
1581724800,25.61,23.69,26.42,1941086.0,47068409.58,24.25,multiply,BTC,BNB/USD
1581811200,24.95,22.43,24.25,2004631.68,46837518.66,23.36,multiply,BTC,BNB/USD
1581897600,23.63,21.83,23.36,1911329.93,44878029.81,23.48,multiply,BTC,BNB/USD
1581984000,25.03,23.98,23.48,1540359.36,37126071.24,24.1,multiply,BTC,BNB/USD
1582070400,23.12,22.0,24.1,1143071.39,25574692.81,22.37,multiply,BTC,BNB/USD
1582156800,22.64,21.37,22.37,1174459.84,26057410.68,22.19,multiply,BTC,BNB/USD
1582243200,22.8,21.94,22.19,1345813.18,29887952.88,22.21,multiply,BTC,BNB/USD
1582329600,22.34,21.72,22.21,1087781.55,23944511.77,22.01,multiply,BTC,BNB/USD
1582416000,23.15,22.67,22.01,1572310.57,36065690.69,22.94,multiply,BTC,BNB/USD
1582502400,22.67,21.83,22.94,1102988.71,24356990.68,22.08,multiply,BTC,BNB/USD
1582588800,21.32,20.12,22.08,1127987.65,22929625.52,20.33,multiply,BTC,BNB/USD
1582675200,19.26,18.1,20.33,1443703.76,27066185.62,18.75,multiply,BTC,BNB/USD
1582761600,19.42,18.28,18.75,1943282.26,37251009.86,19.17,multiply,BTC,BNB/USD
1582848000,19.4,18.45,19.17,1618685.01,30880959.44,19.08,multiply,BTC,BNB/USD
1582934400,19.92,18.54,19.08,2202690.72,42483473.56,19.29,multiply,BTC,BNB/USD
1583020800,19.65,18.72,19.29,1706157.77,32367645.69,18.97,multiply,BTC,BNB/USD
1583107200,20.17,19.69,18.97,2081314.36,41510854.68,19.94,multiply,BTC,BNB/USD
1583193600,20.14,19.43,19.94,1789847.51,35222322.52,19.68,multiply,BTC,BNB/USD
1583280000,20.16,19.64,19.68,2253951.35,45088535.07,20.0,multiply,BTC,BNB/USD
1583366400,21.39,20.6,20.0,2690243.0,55955675.49,20.8,multiply,BTC,BNB/USD
1583452800,21.8,20.96,20.8,2970026.14,63636232.14,21.43,multiply,BTC,BNB/USD
1583539200,20.98,19.85,21.43,2033475.03,41280522.43,20.3,multiply,BTC,BNB/USD
1583625600,18.48,16.84,20.3,1782566.67,30191728.03,16.94,multiply,BTC,BNB/USD
1583712000,17.37,16.24,16.94,2089749.26,34764177.62,16.64,multiply,BTC,BNB/USD
1583798400,17.01,16.44,16.64,2285162.07,38534673.73,16.86,multiply,BTC,BNB/USD
1583884800,17.13,16.14,16.86,1592411.91,26417972.95,16.59,multiply,BTC,BNB/USD
1583971200,10.28,8.875,16.59,3521250.75,33154807.23,9.416,multiply,BTC,BNB/USD
1584057600,11.61,9.423,9.416,5153903.25,56956413.39,11.05,multiply,BTC,BNB/USD
1584144000,10.46,10.1,11.05,3438620.96,34923560.15,10.16,multiply,BTC,BNB/USD
1584230400,10.69,10.15,10.16,3139645.76,32545045.83,10.37,multiply,BTC,BNB/USD
1584316800,9.843,9.318,10.37,2434247.91,23026463.82,9.459,multiply,BTC,BNB/USD
1584403200,10.39,9.96,9.459,3184532.47,32738054.75,10.28,multiply,BTC,BNB/USD
1584489600,10.6,10.31,10.28,2602141.62,27128766.83,10.43,multiply,BTC,BNB/USD
1584576000,12.33,11.79,10.43,2819044.2,34661674.78,12.3,multiply,BTC,BNB/USD
1584662400,12.53,11.24,12.3,2474032.0,29466112.91,11.91,multiply,BTC,BNB/USD
1584748800,12.11,11.77,11.91,3065282.21,37126899.36,12.11,multiply,BTC,BNB/USD
1584835200,11.41,11.09,12.11,2366145.76,26463494.38,11.18,multiply,BTC,BNB/USD
1584921600,12.51,12.11,11.18,1923955.67,23561043.94,12.25,multiply,BTC,BNB/USD
1585008000,12.75,12.36,12.25,1609142.29,20047303.52,12.46,multiply,BTC,BNB/USD
1585094400,12.57,12.22,12.46,1486234.31,18336310.32,12.34,multiply,BTC,BNB/USD
1585180800,13.3,12.37,12.34,1898084.71,25154063.83,13.25,multiply,BTC,BNB/USD
1585267200,12.57,12.24,13.25,1516240.68,18784728.22,12.39,multiply,BTC,BNB/USD
1585353600,12.3,11.97,12.39,1635904.26,19976211.73,12.21,multiply,BTC,BNB/USD
1585440000,11.52,11.29,12.21,1473218.49,16655601.87,11.31,multiply,BTC,BNB/USD
1585526400,12.42,12.06,11.31,1404192.89,17083816.51,12.17,multiply,BTC,BNB/USD
1585612800,12.73,12.13,12.28,261436.19,3260516.41,12.55,direct,,BNB/USD
1585699200,13.17,12.71,12.57,2076171.69,26549057.88,12.79,multiply,BTC,BNB/USD
1585785600,13.3,12.89,12.79,2295089.02,29906075.54,13.03,multiply,BTC,BNB/USD
1585872000,13.43,12.89,13.03,2690262.11,36030541.84,13.39,multiply,BTC,BNB/USD
1585958400,14.06,13.19,13.37,397480.98,5416100.67,13.76,direct,,BNB/USD
1586044800,13.96,13.42,13.76,348270.56,4777737.34,13.69,direct,,BNB/USD
1586131200,15.33,14.63,13.7,2575544.92,39189730.05,15.22,multiply,BTC,BNB/USD
1586217600,15.02,14.45,15.22,2167616.01,31907327.35,14.72,multiply,BTC,BNB/USD
1586304000,15.53,15.11,14.71,1928960.0,29158448.13,15.12,multiply,ETH,BNB/USD
1586390400,15.09,14.81,15.12,1738406.09,26127242.21,15.03,multiply,ETH,BNB/USD
1586476800,14.45,13.74,15.03,2199485.11,30229262.34,13.74,multiply,ETH,BNB/USD
1586563200,14.05,13.69,13.74,2076081.56,28744479.0,13.85,multiply,ETH,BNB/USD
1586649600,14.43,13.82,13.85,2358183.0,33715001.31,14.3,multiply,ETH,BNB/USD
1586736000,15.13,14.02,14.3,2892890.56,43560730.63,15.06,multiply,ETH,BNB/USD
1586822400,15.91,15.08,15.06,2978056.62,46547114.31,15.63,multiply,ETH,BNB/USD
1586908800,15.33,14.51,15.63,2826565.31,41208023.62,14.58,multiply,ETH,BNB/USD
1586995200,16.84,15.47,14.58,2980607.57,46917808.74,15.74,multiply,ETH,BNB/USD
1587081600,15.89,15.35,15.74,2597134.97,40706809.43,15.67,multiply,ETH,BNB/USD
1587168000,17.46,16.56,15.67,2888310.79,48083091.49,16.65,multiply,ETH,BNB/USD
1587254400,16.27,15.87,16.65,2872951.94,46184160.75,16.08,multiply,ETH,BNB/USD
1587340800,15.33,14.85,16.08,2849931.63,42697937.87,14.98,multiply,ETH,BNB/USD
1587427200,15.32,14.87,14.98,2437121.9,36861346.88,15.12,multiply,ETH,BNB/USD
1587513600,16.23,15.66,15.12,2513976.71,39615027.79,15.76,multiply,ETH,BNB/USD
1587600000,16.15,15.67,15.76,2518261.98,40451287.41,16.06,multiply,ETH,BNB/USD
1587686400,16.27,15.88,16.06,2317085.25,36950539.95,15.95,multiply,ETH,BNB/USD
1587772800,22.61,15.97,15.95,2282418.12,37060528.45,16.24,multiply,ETH,BNB/USD
1587859200,16.63,16.27,16.24,2374416.54,38968412.33,16.41,multiply,ETH,BNB/USD
1587945600,16.63,16.15,16.41,2431038.67,39887306.85,16.41,multiply,ETH,BNB/USD
1588032000,16.65,16.27,16.41,2356761.07,38531212.29,16.35,multiply,ETH,BNB/USD
